AK-109,AK5C,AK-74,AKM,AKS74-U,AS VAL,AUG A1,SKS Auto,Famas-G2,G36k,G3A3,Galil,L85A2,M16A2,M4,SCAR-L,SG552,Stoner 63,VSS,Agram 2000,CX8 Storm,Vector 10mm,Vector 9mm,Luty,MAC-10,MAC-11,MAT-49,MP40,MP5,MP7,MP9,MPX JW,FNP90,PP-19 Bizon,PPSH,Thompson 1928,UMP45,UMP45 Reaper,BAR,XM250,M1A SASS,SKS,AWM,Mosin,Springfield,Hunter,C1911,Deagle,5-7,Glock 17,Makarov,Ruger,Tokarev,USP,JW 2011,JW G34,SVD,Barrett
864,3400,2784,12000,4224,3300,7055,1105,3477,5270,440,3740,3225,4020,8946,5353,4060,5185,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,450,14,54,0,10,8,6,0,0,0,0,0,0,0,0,0,0,4,0
2304,6375,6816,3840,2880,5700,6715,2925,4819,3740,1320,8800,3300,5160,3591,7373,1330,4420,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,630,5,19,0,11,5,3,0,0,0,0,0,0,0,0,0,0,8,0
4992,5355,5952,7104,5856,1020,5270,2860,3294,4505,990,4620,1950,3660,3024,8484,2310,2720,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,360,3,51,1,14,5,13,0,0,0,0,0,0,0,0,0,0,4,0
7296,3145,4896,4320,2592,5100,4080,2925,2989,4505,1430,7260,3075,2340,3150,6565,1470,4930,8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1080,2,43,0,7,7,9,0,0,0,0,0,0,0,0,0,0,5,0
2208,3910,2880,2208,4992,2280,3400,2795,2196,4335,550,6160,1650,4200,3969,4040,4620,2380,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,810,8,69,0,7,9,3,0,0,0,0,0,0,0,0,0,0,5,0
6336,5355,6144,2880,4992,2100,4760,5460,3843,5355,440,6710,2850,2520,4284,6363,4760,5015,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,900,8,50,1,4,15,15,0,0,0,0,0,0,0,0,0,0,5,0
3936,4420,4416,6048,7296,5880,4165,2015,2989,3570,1210,7150,2775,2040,2583,6060,2030,2295,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,270,10,35,0,8,8,6,0,0,0,0,0,0,0,0,0,0,8,0
5760,4165,3456,6048,3936,2760,2975,3120,2928,6460,440,2970,3675,3780,2016,15958,910,9350,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,450,7,43,0,4,10,2,0,0,0,0,0,0,0,0,0,0,5,0
2208,2210,7968,5184,3360,1560,5780,2145,1525,6290,1210,4290,3825,2040,2268,2929,1470,2975,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,450,8,62,0,5,4,7,0,0,0,0,0,0,0,0,0,0,5,0
4128,7905,4512,2688,2976,2460,4165,3510,3660,2890,330,3190,6975,1440,4095,1818,6790,5865,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,540,6,40,0,11,9,5,0,0,0,0,0,0,0,0,0,0,5,0
2016,2550,6240,5088,2592,2640,5100,2795,1464,3740,770,5720,9975,5160,2394,7171,2310,8500,5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,720,13,54,0,2,5,9,0,0,0,0,0,0,0,0,0,0,6,0
3744,5185,4512,7968,4896,1740,5440,3055,3294,6460,550,4620,4200,1860,1008,10504,3500,2635,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,270,2,42,1,4,10,5,0,0,0,0,0,0,0,0,0,0,8,0
7200,4250,4320,3648,7488,2880,3485,1170,4880,4505,660,8690,2550,1800,1953,4343,1750,5865,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,360,8,117,0,6,4,2,0,0,0,0,0,0,0,0,0,0,3,0
2400,1615,4128,4608,2304,1620,4590,1105,1464,5270,550,5610,3975,1800,2331,3535,7700,1785,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,540,9,33,0,14,7,12,0,0,0,0,0,0,0,0,0,0,2,0
4416,4165,2784,8448,2304,3480,2295,2990,1769,8160,880,8910,2400,5940,2016,4141,4900,3060,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,450,4,20,0,3,12,5,0,0,0,0,0,0,0,0,0,0,8,0
3072,5355,4608,4704,6048,1920,4505,3640,3538,4080,440,9020,4500,3240,3591,7777,4270,7395,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,270,6,39,0,7,9,7,0,0,0,0,0,0,0,0,0,0,9,0
6048,2550,6912,2688,3168,1980,7990,2470,3233,4335,770,5940,4125,1320,2961,8888,5250,4760,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,270,5,32,0,5,5,4,0,0,0,0,0,0,0,0,0,0,7,0
4320,6205,5568,6336,7296,4740,5440,2795,4331,3145,440,3630,6150,4620,3906,5252,2730,3400,7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,360,3,53,0,11,7,8,0,0,0,0,0,0,0,0,0,0,9,0
4320,5100,7008,4224,2400,2700,6290,3120,1952,5950,330,6710,1425,4080,2205,4848,2450,1105,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,450,5,26,0,8,8,6,0,0,0,0,0,0,0,0,0,0,6,0
6336,2380,3072,1824,9216,3120,3145,4030,2135,3315,440,9460,3825,3960,4284,5959,3710,2975,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,270,7,66,0,5,8,3,0,0,0,0,0,0,0,0,0,0,9,0
5184,4845,4128,5568,1824,3300,6035,1820,4392,4845,550,4840,2250,3360,5229,7575,1960,3400,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,360,9,42,0,12,12,5,0,0,0,0,0,0,0,0,0,0,10,0
1632,5270,4128,4704,3744,3240,2720,2925,1159,2550,1650,4730,3600,3840,4473,7676,2100,4335,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,360,3,31,0,4,9,13,0,0,0,0,0,0,0,0,0,0,4,0
1632,3230,3360,3744,6144,2340,2890,3055,3111,5440,1320,3740,2700,2340,3843,3333,3290,1700,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,270,3,72,0,5,6,9,0,0,0,0,0,0,0,0,0,0,6,0
4416,3995,1824,5184,3360,3900,2380,2795,2074,6800,550,6930,4950,1260,4851,7777,910,3485,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,450,2,54,0,12,4,13,0,0,0,0,0,0,0,0,0,0,7,0
3360,4080,7968,3264,1248,5820,6035,1365,3233,6545,330,9020,2250,2280,2331,5858,3570,3825,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,630,8,9,0,4,7,9,0,0,0,0,0,0,0,0,0,0,6,0
2592,3145,3936,6048,8160,2040,5015,4615,1708,2550,1430,10340,6375,3900,3402,5858,3570,2550,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,450,6,43,0,5,5,3,0,0,0,0,0,0,0,0,0,0,2,0
1632,9775,2784,3264,8640,2460,2380,2925,4636,3825,2200,4950,3825,2760,2709,3535,2870,7140,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,180,8,19,0,5,7,3,0,0,0,0,0,0,0,0,0,0,5,0
2400,3655,4224,4704,9024,2400,6545,1950,2440,5355,660,3740,9000,2580,2772,3232,2660,6630,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,2,60,0,14,10,9,0,0,0,0,0,0,0,0,0,0,7,0
7680,4080,5088,4512,5856,960,3910,1885,2989,3060,770,2200,2325,3000,3654,4141,3500,1700,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,180,3,24,0,7,6,3,0,0,0,0,0,0,0,0,0,0,7,0
5568,3060,2976,3456,5952,3660,1020,1430,4331,4845,550,6050,2250,4200,2835,6666,4690,1445,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,540,3,35,1,3,21,8,0,0,0,0,0,0,0,0,0,0,6,0
2592,2805,3360,3936,4704,2700,4930,2600,2562,5525,880,4510,6150,3540,2709,2323,700,3570,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,540,4,60,0,2,14,3,0,0,0,0,0,0,0,0,0,0,3,0
4224,2805,5184,5376,6720,2220,5355,3835,854,12410,550,2640,5475,1620,2898,5858,3920,3230,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,540,9,109,1,5,4,11,0,0,0,0,0,0,0,0,0,0,9,0
8736,4080,4800,4608,7776,2460,3570,2795,2989,3995,660,3410,3150,2280,2079,5656,3360,3485,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,720,13,30,0,5,12,8,0,0,0,0,0,0,0,0,0,0,8,0
2496,5270,6432,6048,5760,2580,5270,1235,2684,1955,1210,5280,1575,3960,2583,3838,5040,2380,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,180,4,121,0,4,5,9,0,0,0,0,0,0,0,0,0,0,4,0
4608,4675,3936,4128,3744,2280,4760,2405,3965,5525,440,1430,1500,2220,5670,5454,3150,2125,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,180,9,60,0,7,4,4,0,0,0,0,0,0,0,0,0,0,7,0
4128,3145,4320,3552,3744,4140,6120,2860,3782,5355,1210,2200,4500,4380,3150,3232,5250,4420,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,360,4,28,0,5,3,4,0,0,0,0,0,0,0,0,0,0,21,0
4512,4760,3552,6528,4224,4320,4930,4615,1952,3060,440,3520,1575,1500,2709,6969,2450,3995,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,450,4,32,0,3,20,2,0,0,0,0,0,0,0,0,0,0,8,0
2976,3910,2304,3264,8064,2340,4760,3770,4270,8415,1100,6160,3975,4260,3465,7878,4200,4760,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,270,12,65,0,8,8,6,0,0,0,0,0,0,0,0,0,0,7,0
2400,4930,2496,4704,2016,1800,4760,2405,3233,5100,770,5940,2400,3900,3780,4343,2170,3910,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,360,4,72,0,5,5,9,0,0,0,0,0,0,0,0,0,0,8,0
2016,3060,3840,2112,6432,3480,2635,3315,2074,4930,660,4730,1200,3000,2268,4646,3430,3315,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,450,11,32,0,7,13,5,0,0,0,0,0,0,0,0,0,0,5,0
4032,4505,4992,4800,1440,1560,6630,3510,2867,4760,660,3850,2850,1920,2583,3434,4410,3315,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,630,9,55,0,3,5,4,0,0,0,0,0,0,0,0,0,0,6,0
2400,7905,5664,6912,3744,2820,4420,2340,3538,2890,990,7040,2250,2460,3780,2525,3990,1445,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,8,52,0,4,10,8,0,0,0,0,0,0,0,0,0,0,3,0
1632,4760,1152,6912,5856,1800,3230,2730,1464,6970,990,6050,2475,1380,4851,4848,5180,3995,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,180,3,88,0,6,9,5,0,0,0,0,0,0,0,0,0,0,7,0
3456,3315,4512,2592,4896,2700,1530,2275,4148,5865,330,4950,6150,2580,4788,3434,4690,4590,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,450,5,64,0,8,7,7,0,0,0,0,0,0,0,0,0,0,3,0
4896,3825,3456,4224,2592,1140,7735,6890,1708,6715,880,10230,4725,3600,3024,7070,2240,3655,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,8,69,0,7,9,2,0,0,0,0,0,0,0,0,0,0,6,0
2592,3145,1824,7968,5088,4020,3060,2015,4636,5865,660,2530,3825,3540,1953,2525,4690,9010,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,630,6,49,1,14,15,2,0,0,0,0,0,0,0,0,0,0,5,0
3264,3230,4992,9312,3936,3900,3230,1560,2928,3740,550,3960,4350,3300,3150,5656,2450,4250,5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,450,4,23,0,3,10,10,0,0,0,0,0,0,0,0,0,0,6,0
3072,6630,2880,6240,2112,4380,3910,2600,5978,7820,990,4950,2400,2820,630,6363,5180,6630,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,270,8,78,0,3,7,14,0,0,0,0,0,0,0,0,0,0,7,0
1824,3570,6528,4800,4512,2940,6545,2990,3050,4760,550,5720,3000,1260,1764,7474,2030,7140,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,360,5,53,0,4,5,8,0,0,0,0,0,0,0,0,0,0,5,0
7296,5015,1632,4224,3360,2580,2805,3120,1647,5185,1320,9460,2700,2040,2394,7070,1470,2380,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,180,5,55,0,7,8,8,0,0,0,0,0,0,0,0,0,0,8,0
1920,2720,4032,6336,5088,2280,2550,1820,3355,3315,440,2530,4575,5040,4662,4040,1960,1785,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,180,7,34,1,7,8,6,0,0,0,0,0,0,0,0,0,0,3,0
1536,5100,4800,6144,3552,1980,6120,4095,2928,7735,330,8580,4650,4440,2268,2424,1960,2635,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,270,4,37,0,4,7,7,0,0,0,0,0,0,0,0,0,0,5,0
864,2805,3744,4512,5376,3660,3230,3380,2318,8075,440,5390,2025,3120,3339,4848,2100,5015,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,360,12,50,0,2,8,3,0,0,0,0,0,0,0,0,0,0,7,0
3168,5355,3264,7968,3840,4320,3825,3835,3965,3995,550,3740,6000,2280,2457,3838,1680,1445,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,180,4,56,1,5,7,4,0,0,0,0,0,0,0,0,0,0,5,0
3552,2465,5280,5568,5664,3060,2380,3835,3538,2805,550,8140,5700,2040,4410,4949,1610,2720,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,360,5,40,0,5,12,6,0,0,0,0,0,0,0,0,0,0,4,0
10080,3825,4608,3552,3744,960,2975,2210,6527,4335,660,4730,3300,3060,1449,2020,3990,6715,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,180,6,22,0,6,6,3,0,0,0,0,0,0,0,0,0,0,5,0
3840,2975,5568,4032,7392,4020,5185,4420,1525,1360,660,6930,3225,6540,1701,4141,5390,3910,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,450,7,20,0,4,4,14,0,0,0,0,0,0,0,0,0,0,3,0
2592,1530,6240,10080,4128,2640,3315,1300,2806,6375,660,11660,4200,1500,2394,4343,2100,2890,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,540,14,50,0,7,16,4,0,0,0,0,0,0,0,0,0,0,6,0
4800,2890,5472,2976,5760,2820,3145,3380,2379,4165,660,3080,1800,3960,3465,6161,3360,3485,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,360,4,73,0,10,6,7,0,0,0,0,0,0,0,0,0,0,4,0
2784,4930,4896,3744,4224,3660,7905,2730,6710,3570,330,6820,975,2580,1827,5050,2170,5950,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,270,4,17,0,8,11,7,0,0,0,0,0,0,0,0,0,0,6,0
5184,4080,3648,5856,1824,1920,7055,3250,2989,4505,880,5610,3750,1860,3024,4040,1120,2805,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,180,4,43,0,3,20,6,0,0,0,0,0,0,0,0,0,0,4,0
6624,4590,4704,4416,1920,3420,3145,2795,2867,5865,1100,8030,5250,3540,4221,3636,2100,3570,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,450,6,39,2,18,4,5,0,0,0,0,0,0,0,0,0,0,4,0
3168,3910,3456,5952,3936,1500,3145,2795,2379,7225,330,6600,2700,3840,3024,6969,2100,5440,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,270,3,50,0,3,4,5,0,0,0,0,0,0,0,0,0,0,4,0
4128,1360,4320,5280,3360,1560,3570,2795,3294,4420,1100,6820,4425,2460,2394,3232,2940,3230,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,450,3,11,0,9,7,11,0,0,0,0,0,0,0,0,0,0,5,0
2880,2805,3168,7008,3456,2220,3230,2795,366,4590,770,7040,2550,3900,4599,4747,2730,4335,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,450,4,42,0,5,8,4,0,0,0,0,0,0,0,0,0,0,2,0
2112,5100,4896,7584,4416,4260,1105,2730,1952,6205,440,3630,3900,1740,3276,3232,2030,3060,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,450,2,70,0,7,6,10,0,0,0,0,0,0,0,0,0,0,8,0
4608,5015,4800,4512,8736,2340,2210,4030,2989,5355,220,5720,4275,1920,3276,2828,3570,3145,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,540,6,49,0,4,8,5,0,0,0,0,0,0,0,0,0,0,6,0
3744,1530,3072,6624,1152,2640,11305,4225,2501,5440,440,12870,6075,4140,3213,5555,3430,4845,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,360,11,62,0,4,9,6,0,0,0,0,0,0,0,0,0,0,5,0
5280,5865,3648,3936,9696,2760,2805,3250,2745,5015,550,5170,4725,3300,2583,2828,5180,3145,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,450,8,53,1,10,11,7,0,0,0,0,0,0,0,0,0,0,4,0
3072,2465,4800,6144,6048,2700,4930,3120,3355,5525,770,1760,3900,2760,2646,9494,5740,3315,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,360,2,46,0,17,5,9,0,0,0,0,0,0,0,0,0,0,12,0
3456,5695,1920,3552,2976,5100,6290,2340,3660,3740,330,5940,2775,2520,4410,1313,2240,4505,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,540,11,36,0,4,6,4,0,0,0,0,0,0,0,0,0,0,6,0
1344,2125,1248,3840,5472,1080,6120,5330,3721,4420,440,5280,2925,5760,6552,3131,1820,5780,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,900,12,51,0,8,12,16,0,0,0,0,0,0,0,0,0,0,7,0
2880,3230,4224,2688,3840,3480,4845,1105,4392,4505,330,5170,3000,3480,2520,7171,2730,2210,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,540,10,50,0,8,7,12,0,0,0,0,0,0,0,0,0,0,3,0
4512,1360,6240,2688,2304,1740,6545,2535,1403,9010,440,3080,5175,2880,1323,7373,1820,4505,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,630,3,72,0,2,12,3,0,0,0,0,0,0,0,0,0,0,4,0
1632,3995,2112,1920,5184,3000,5100,3965,2989,6460,880,4180,4050,2400,4095,3030,980,3655,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,450,5,19,0,9,5,5,0,0,0,0,0,0,0,0,0,0,12,0
2400,5015,3936,4128,4512,4260,4080,3770,6344,4675,550,2750,5925,2280,3213,7171,3570,1105,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,270,5,47,0,7,8,11,0,0,0,0,0,0,0,0,0,0,19,0
2688,4845,2976,5280,1152,3300,4845,1690,1708,5015,550,7150,2700,3300,4284,7373,4410,5015,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,180,7,49,0,4,13,7,0,0,0,0,0,0,0,0,0,0,5,0
3456,2040,3840,1248,2880,900,10625,2925,1098,2465,220,7810,4425,2220,2835,3131,1680,4760,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,630,3,43,0,3,11,8,0,0,0,0,0,0,0,0,0,0,7,0
1056,5695,6528,4032,1920,2640,2720,3120,4270,4420,660,2750,1950,5040,2457,3636,4480,3740,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,540,9,88,1,9,14,7,0,0,0,0,0,0,0,0,0,0,4,0
2592,2125,3264,4992,1440,3120,3995,2925,3294,6885,550,1430,2400,2280,3213,6666,4550,5780,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,450,8,52,1,5,11,3,0,0,0,0,0,0,0,0,0,0,8,0
960,7395,4704,4608,6816,1380,7225,2860,976,3740,550,4510,2625,1320,5922,7272,2450,2465,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,180,7,99,0,18,16,2,0,0,0,0,0,0,0,0,0,0,7,0
2688,5015,4896,3072,4800,4140,5355,2600,6405,4080,330,1980,3525,1440,6741,3131,3150,2890,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,180,12,54,0,6,4,5,0,0,0,0,0,0,0,0,0,0,4,0
2496,5100,10560,4608,4128,3480,3655,3705,1220,4675,1650,2750,6000,3600,1449,3434,3150,3995,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,270,3,92,1,6,20,12,0,0,0,0,0,0,0,0,0,0,7,0
5472,3655,5472,3744,4800,3120,6460,1235,2440,2295,550,12650,4350,1860,4347,6969,2800,5185,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,450,8,15,0,5,7,14,0,0,0,0,0,0,0,0,0,0,3,0
3936,4080,10368,5472,4416,1920,5100,3055,5490,4930,330,7700,4500,1620,1638,4141,3220,4335,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,5,42,0,12,6,2,0,0,0,0,0,0,0,0,0,0,3,0
3072,935,6624,5760,7008,2700,3995,3445,1647,8415,330,6050,4650,1740,2835,4141,4410,2465,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,990,8,19,0,3,8,7,0,0,0,0,0,0,0,0,0,0,9,0
3936,3825,2592,2880,3072,960,4250,2015,2806,2465,550,6160,3675,5880,2772,8383,4410,5695,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,270,4,26,0,7,6,6,0,0,0,0,0,0,0,0,0,0,15,0
1824,7055,5088,3360,2688,5400,2890,4745,4392,4505,880,3520,3300,2760,3213,2525,3990,5100,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,810,4,36,0,2,11,4,0,0,0,0,0,0,0,0,0,0,3,0
384,2295,7104,6432,5856,4920,1445,3315,5734,6715,1540,4070,5175,1500,3150,3737,4060,4590,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,270,4,70,0,9,7,11,0,0,0,0,0,0,0,0,0,0,3,0
